tweet_id,time_created,tweet_length,source,retweet_count,favorite_count,timestamp,rating_numerator,rating_denominator,name,dog_stage,breed,confidence
717421804990701568,Mon Mar 28 00:43:43 +0000 2016,55,Twitter for iPhone,757,3021,2016-03-28 00:43:43+00:00,9,10,Ebby,None,none,0.0
717047459982213120,Sun Mar 27 22:14:49 +0000 2016,45,Twitter for iPhone,796,2110,2016-03-27 22:14:49+00:00,12,10,Flávio,None,golden_retriever,0.8076439999999999
717009362452090881,Sun Mar 27 17:25:54 +0000 2016,113,Twitter for iPhone,1278,4000,2016-03-27 17:25:54+00:00,10,10,Smokey,pupper,Norwegian_elkhound,0.275225
716802964044845056,Sun Mar 27 02:43:58 +0000 2016,109,Twitter for iPhone,720,3039,2016-03-27 02:43:58+00:00,10,10,Link,None,none,0.0
716791146589110272,Sun Mar 27 02:05:49 +0000 2016,69,Vine - Make a Scene,484,1746,2016-03-27 02:05:49+00:00,11,10,Jennifur,None,toy_poodle,0.388277
716730379797970944,Sun Mar 27 01:29:02 +0000 2016,69,Twitter for iPhone,660,2609,2016-03-27 01:29:02+00:00,12,10,None,None,malamute,0.454363
716447146686459905,Sat Mar 26 16:15:05 +0000 2016,103,Twitter for iPhone,1238,4453,2016-03-26 16:15:05+00:00,13,10,Ozzy,pupper,golden_retriever,0.843799
716439118184652801,Fri Mar 25 17:03:49 +0000 2016,110,Twitter for iPhone,1184,4089,2016-03-25 17:03:49+00:00,50,50,Bluebert,None,Chihuahua,0.7681560000000001
716285507865542656,Fri Mar 25 01:35:51 +0000 2016,80,Twitter for iPhone,2586,6636,2016-03-25 01:35:51+00:00,12,10,Stephanus,None,Chesapeake_Bay_retriever,0.292675
716080869887381504,Fri Mar 25 01:29:21 +0000 2016,97,Twitter for iPhone,1330,4075,2016-03-25 01:29:21+00:00,11,10,None,doggo,Labrador_retriever,0.786089
715928423106027520,Thu Mar 24 01:11:29 +0000 2016,39,Twitter for iPhone,6072,17508,2016-03-24 01:11:29+00:00,11,10,Bubbles,None,kuvasz,0.311325
715758151270801409,Wed Mar 23 19:09:09 +0000 2016,80,Twitter for iPhone,4501,11296,2016-03-23 19:09:09+00:00,13,10,None,None,French_bulldog,0.0714143999999999
715733265223708672,Wed Mar 23 15:53:42 +0000 2016,83,Twitter for iPhone,1097,3815,2016-03-23 15:53:42+00:00,10,10,None,None,none,0.0
715704790270025728,Wed Mar 23 00:37:48 +0000 2016,114,Twitter for iPhone,1416,4898,2016-03-23 00:37:48+00:00,11,10,Bentley,None,Cardigan,0.5669109999999999
715696743237730304,Tue Mar 22 16:06:19 +0000 2016,140,Twitter for iPhone,24,222,2016-03-22 16:06:19+00:00,10,10,Toby,None,pug,0.99731
715680795826982913,Tue Mar 22 02:03:52 +0000 2016,70,Twitter for iPhone,930,3451,2016-03-22 02:03:52+00:00,12,10,Zeus,None,none,0.0
715360349751484417,Tue Mar 22 01:45:15 +0000 2016,114,Twitter for iPhone,811,2699,2016-03-22 01:45:15+00:00,11,10,Bertson,None,none,0.0
715342466308784130,Tue Mar 22 01:16:55 +0000 2016,80,Twitter for iPhone,434,3013,2016-03-22 01:16:55+00:00,10,10,Oscar,None,golden_retriever,0.930705
715220193576927233,Mon Mar 21 23:55:01 +0000 2016,114,Twitter for iPhone,568,2071,2016-03-21 23:55:01+00:00,10,10,Nico,None,kuvasz,0.350629
715200624753819648,Mon Mar 21 19:31:59 +0000 2016,73,Twitter for iPhone,120,0,2016-03-21 19:31:59+00:00,12,10,Michelangelope,None,malamute,0.442612
715009755312439296,Mon Mar 21 17:30:03 +0000 2016,82,Twitter for iPhone,2089,7408,2016-03-21 17:30:03+00:00,12,10,Siba,None,none,0.0
714982300363173890,Mon Mar 21 02:38:34 +0000 2016,116,Twitter for iPhone,906,2616,2016-03-21 02:38:34+00:00,9,10,Calbert,None,standard_poodle,0.0605835
714962719905021952,Mon Mar 21 01:54:29 +0000 2016,53,Twitter for iPhone,3689,8064,2016-03-21 01:54:29+00:00,12,10,None,None,none,0.0
714957620017307648,Sun Mar 20 23:23:54 +0000 2016,29,Twitter for iPhone,16581,30197,2016-03-20 23:23:54+00:00,10,10,Curtis,None,Weimaraner,0.982794
714631576617938945,Sun Mar 20 20:36:28 +0000 2016,64,Twitter for iPhone,819,3538,2016-03-20 20:36:28+00:00,4,10,Benedict,None,dalmatian,0.562315
714606013974974464,Sun Mar 20 01:28:47 +0000 2016,28,Twitter for iPhone,1016,3318,2016-03-20 01:28:47+00:00,12,10,None,None,bull_mastiff,0.97573
714485234495041536,Sat Mar 19 21:41:44 +0000 2016,113,Twitter for iPhone,677,3042,2016-03-19 21:41:44+00:00,10,10,Blitz,None,Labrador_retriever,0.825333
714258258790387713,Sat Mar 19 01:54:56 +0000 2016,115,Twitter for iPhone,559,2735,2016-03-19 01:54:56+00:00,10,10,Travis,None,Samoyed,0.960543
714251586676113411,Sat Mar 19 01:11:29 +0000 2016,84,Twitter for iPhone,1258,4205,2016-03-19 01:11:29+00:00,8,10,Thumas,None,Shetland_sheepdog,0.234431
714214115368108032,Fri Mar 18 15:05:29 +0000 2016,78,Twitter for iPhone,610,2349,2016-03-18 15:05:29+00:00,13,10,None,None,toy_poodle,0.497755
714141408463036416,Fri Mar 18 14:19:56 +0000 2016,96,Twitter for iPhone,476,2462,2016-03-18 14:19:56+00:00,10,10,None,None,Old_English_sheepdog,0.427481
713919462244790272,Fri Mar 18 02:46:49 +0000 2016,84,Twitter for iPhone,512,2131,2016-03-18 02:46:49+00:00,12,10,Kanu,None,Shetland_sheepdog,0.963985
713909862279876608,Thu Mar 17 23:33:12 +0000 2016,90,Vine - Make a Scene,2151,4422,2016-03-17 23:33:12+00:00,12,10,Doug,None,none,0.0
713900603437621249,Thu Mar 17 22:09:38 +0000 2016,70,Twitter for iPhone,1696,4164,2016-03-17 22:09:38+00:00,99,90,None,None,Labrador_retriever,0.6638
713761197720473600,Thu Mar 17 02:48:31 +0000 2016,58,Vine - Make a Scene,669,2196,2016-03-17 02:48:31+00:00,12,10,Piper,None,basset,1.44895e-05
713411074226274305,Thu Mar 17 01:55:02 +0000 2016,80,Twitter for iPhone,478,1992,2016-03-17 01:55:02+00:00,11,10,None,None,chow,0.0627544999999999
713177543487135744,Thu Mar 17 01:11:26 +0000 2016,114,Twitter for iPhone,1137,4137,2016-03-17 01:11:26+00:00,10,10,Lance,None,Pekinese,0.984267
713175907180089344,Thu Mar 17 00:58:46 +0000 2016,58,Twitter for iPhone,1012,2193,2016-03-17 00:58:46+00:00,10,10,Opie,None,Shetland_sheepdog,0.43332
712809025985978368,Wed Mar 16 17:18:07 +0000 2016,111,Twitter for iPhone,808,2676,2016-03-16 17:18:07+00:00,10,10,Stubert,None,chow,0.575637
712717840512598017,Wed Mar 16 16:29:35 +0000 2016,96,Twitter for iPhone,799,2515,2016-03-16 16:29:35+00:00,10,10,None,None,German_shepherd,0.622957
712668654853337088,Wed Mar 16 14:54:24 +0000 2016,111,Twitter for iPhone,1778,5015,2016-03-16 14:54:24+00:00,10,10,Sunny,None,toy_poodle,0.508292
712438159032893441,Wed Mar 16 01:46:45 +0000 2016,116,Twitter for iPhone,992,3221,2016-03-16 01:46:45+00:00,11,10,Kane,None,golden_retriever,0.256505
712309440758808576,Wed Mar 16 00:37:03 +0000 2016,92,Twitter for iPhone,92,608,2016-03-16 00:37:03+00:00,12,10,None,pupper,Boston_bull,0.936183
712097430750289920,Tue Mar 15 21:24:41 +0000 2016,53,Twitter for iPhone,1087,3229,2016-03-15 21:24:41+00:00,10,10,None,None,Ibizan_hound,0.101537
712092745624633345,Tue Mar 15 02:25:31 +0000 2016,106,Twitter for iPhone,1072,3252,2016-03-15 02:25:31+00:00,7,10,Steven,None,Pembroke,0.540201
712085617388212225,Tue Mar 15 01:48:55 +0000 2016,107,Twitter for iPhone,974,3018,2016-03-15 01:48:55+00:00,11,10,Olive,None,none,0.0
712065007010385924,Mon Mar 14 23:19:03 +0000 2016,115,Twitter for iPhone,219,1384,2016-03-14 23:19:03+00:00,6,10,Chester,None,Labrador_retriever,0.991954
711968124745228288,Mon Mar 14 16:02:49 +0000 2016,55,Twitter for iPhone,616,2422,2016-03-14 16:02:49+00:00,10,10,Winston,pupper,Shetland_sheepdog,0.548018
711743778164514816,Mon Mar 14 03:50:21 +0000 2016,107,Twitter for iPhone,521,2200,2016-03-14 03:50:21+00:00,11,10,Roosevelt,None,none,0.0
711732680602345472,Mon Mar 14 02:39:42 +0000 2016,64,Twitter for iPhone,5169,11400,2016-03-14 02:39:42+00:00,10,10,None,None,Cardigan,0.111493
711694788429553666,Mon Mar 14 02:04:08 +0000 2016,120,Twitter for iPhone,589,2260,2016-03-14 02:04:08+00:00,13,10,None,None,basenji,0.389136
711652651650457602,Mon Mar 14 00:49:23 +0000 2016,59,Vine - Make a Scene,608,1851,2016-03-14 00:49:23+00:00,9,10,Gary,None,Chesapeake_Bay_retriever,0.804363
711363825979756544,Sun Mar 13 23:24:56 +0000 2016,114,Twitter for iPhone,364,1873,2016-03-13 23:24:56+00:00,11,10,None,None,Pembroke,0.7689229999999999
711306686208872448,Sun Mar 13 15:43:18 +0000 2016,116,Twitter for iPhone,1476,4315,2016-03-13 15:43:18+00:00,3,10,None,None,Pembroke,0.360428
711008018775851008,Sun Mar 13 03:13:29 +0000 2016,102,Vine - Make a Scene,592,1669,2016-03-13 03:13:29+00:00,11,10,Chuckles,pupper,kuvasz,0.40845
710997087345876993,Sun Mar 13 02:43:08 +0000 2016,113,Twitter for iPhone,801,2740,2016-03-13 02:43:08+00:00,12,10,Milo,None,Samoyed,0.998201
710844581445812225,Sun Mar 13 01:57:25 +0000 2016,114,Twitter for iPhone,448,1548,2016-03-13 01:57:25+00:00,10,10,Staniel,None,kelpie,0.307672
710833117892898816,Sun Mar 13 00:24:26 +0000 2016,87,Twitter for iPhone,6241,15194,2016-03-13 00:24:26+00:00,12,10,Sora,None,none,0.0
710658690886586372,Sat Mar 12 19:35:15 +0000 2016,83,Twitter for iPhone,738,2533,2016-03-12 19:35:15+00:00,80,80,None,None,Shetland_sheepdog,0.880499
710609963652087808,Sat Mar 12 17:47:45 +0000 2016,51,Twitter for iPhone,638,2329,2016-03-12 17:47:45+00:00,12,10,None,None,borzoi,0.5964550000000001
710588934686908417,Sat Mar 12 02:28:06 +0000 2016,94,Twitter for iPhone,616,2337,2016-03-12 02:28:06+00:00,12,10,Beemo,None,Tibetan_terrier,0.328161
710296729921429505,Sat Mar 12 01:49:25 +0000 2016,108,Twitter for iPhone,729,2849,2016-03-12 01:49:25+00:00,12,10,Oshie,None,soft-coated_wheaten_terrier,0.0864988
710283270106132480,Fri Mar 11 21:15:02 +0000 2016,54,Vine - Make a Scene,9046,14638,2016-03-11 21:15:02+00:00,11,10,Gunner,None,none,0.0
710272297844797440,Fri Mar 11 18:18:36 +0000 2016,113,Twitter for iPhone,1198,3300,2016-03-11 18:18:36+00:00,11,10,None,None,Pembroke,0.849029
710269109699739648,Fri Mar 11 17:50:48 +0000 2016,83,Twitter for iPhone,676,2185,2016-03-11 17:50:48+00:00,13,10,None,None,none,0.0
710153181850935296,Fri Mar 11 04:35:39 +0000 2016,94,Twitter for iPhone,1412,3982,2016-03-11 04:35:39+00:00,11,10,Lacy,None,borzoi,0.742912
710140971284037632,Fri Mar 11 03:22:23 +0000 2016,116,Twitter for iPhone,784,3092,2016-03-11 03:22:23+00:00,8,10,Tater,None,German_short-haired_pointer,0.742216
710117014656950272,Fri Mar 11 02:36:57 +0000 2016,75,Twitter for iPhone,896,2473,2016-03-11 02:36:57+00:00,11,10,None,pupper,West_Highland_white_terrier,0.0195223
709918798883774466,Fri Mar 11 01:56:49 +0000 2016,109,Twitter for iPhone,501,1798,2016-03-11 01:56:49+00:00,12,10,Watson,None,pug,0.985222
709901256215666688,Thu Mar 10 20:26:26 +0000 2016,105,Twitter for iPhone,1748,4062,2016-03-10 20:26:26+00:00,12,10,None,None,wire-haired_fox_terrier,0.155144
709852847387627521,Thu Mar 10 18:25:30 +0000 2016,116,Twitter for iPhone,1013,2859,2016-03-10 18:25:30+00:00,12,10,None,None,Pomeranian,0.973715
709566166965075968,Thu Mar 10 17:35:20 +0000 2016,139,Twitter for iPhone,2,45,2016-03-10 17:35:20+00:00,12,10,Olaf,None,Chesapeake_Bay_retriever,0.694541
709556954897764353,Thu Mar 10 16:42:10 +0000 2016,116,Twitter for iPhone,866,2482,2016-03-10 16:42:10+00:00,12,10,Cecil,None,papillon,0.772894
709519240576036864,Thu Mar 10 03:55:45 +0000 2016,116,Twitter for iPhone,871,3009,2016-03-10 03:55:45+00:00,9,10,Vince,None,Pekinese,0.8790120000000001
709449600415961088,Thu Mar 10 01:35:01 +0000 2016,116,Twitter for iPhone,554,2289,2016-03-10 01:35:01+00:00,10,10,Karma,None,none,0.0
709409458133323776,Thu Mar 10 01:24:13 +0000 2016,86,Vine - Make a Scene,2198,3726,2016-03-10 01:24:13+00:00,8,10,Billy,None,Old_English_sheepdog,0.515319
709225125749587968,Wed Mar 09 22:24:31 +0000 2016,85,Twitter for iPhone,915,3117,2016-03-09 22:24:31+00:00,11,10,Walker,None,Boston_bull,0.0871498
709207347839836162,Wed Mar 09 18:10:30 +0000 2016,106,Vine - Make a Scene,781,2351,2016-03-09 18:10:30+00:00,11,10,Penny,None,standard_poodle,0.258732
709198395643068416,Wed Mar 09 16:56:11 +0000 2016,97,Twitter for iPhone,5709,15561,2016-03-09 16:56:11+00:00,45,50,None,None,Labrador_retriever,0.252031
709179584944730112,Wed Mar 09 04:19:44 +0000 2016,116,Twitter for iPhone,632,2068,2016-03-09 04:19:44+00:00,13,10,Sammy,None,Saluki,0.4844279999999999
709158332880297985,Wed Mar 09 03:45:22 +0000 2016,104,Twitter for iPhone,543,2116,2016-03-09 03:45:22+00:00,10,10,Rodney,None,redbone,0.382113
709042156699303936,Wed Mar 09 02:08:59 +0000 2016,115,Twitter for iPhone,1144,3211,2016-03-09 02:08:59+00:00,9,10,Klevin,None,pug,0.978277
708853462201716736,Wed Mar 09 01:26:57 +0000 2016,116,Twitter for iPhone,975,3007,2016-03-09 01:26:57+00:00,8,10,Lucy,None,golden_retriever,0.316704
708845821941387268,Tue Mar 08 21:23:50 +0000 2016,98,Twitter for iPhone,577,2284,2016-03-08 21:23:50+00:00,9,10,None,pupper,Shih-Tzu,0.814405
708834316713893888,Tue Mar 08 20:09:54 +0000 2016,115,Twitter for iPhone,708,2580,2016-03-08 20:09:54+00:00,10,10,Malikai,None,toy_poodle,0.478018
708810915978854401,Tue Mar 08 04:25:07 +0000 2016,104,Twitter for iPhone,619,2397,2016-03-08 04:25:07+00:00,10,10,Mister,None,pug,0.977765
708738143638450176,Tue Mar 08 03:00:15 +0000 2016,93,Twitter for iPhone,716,2013,2016-03-08 03:00:15+00:00,11,10,Coco,None,Border_collie,0.672791
708711088997666817,Tue Mar 08 01:52:18 +0000 2016,96,Twitter for iPhone,1220,3721,2016-03-08 01:52:18+00:00,11,10,Smokey,None,golden_retriever,0.964929
708479650088034305,Tue Mar 08 01:25:10 +0000 2016,109,Twitter for iPhone,538,2107,2016-03-08 01:25:10+00:00,13,10,Bear,None,none,0.0
708469915515297792,Mon Mar 07 18:09:06 +0000 2016,96,Vine - Make a Scene,7103,13401,2016-03-07 18:09:06+00:00,11,10,Bobble,None,Pembroke,0.972587
708400866336894977,Mon Mar 07 17:58:08 +0000 2016,110,Twitter for iPhone,521,1877,2016-03-07 17:58:08+00:00,12,10,None,None,toy_poodle,0.912648
708356463048204288,Mon Mar 07 03:24:33 +0000 2016,111,Twitter for iPhone,890,3020,2016-03-07 03:24:33+00:00,10,10,Oliver,None,Labrador_retriever,0.92939
708349470027751425,Mon Mar 07 00:57:27 +0000 2016,116,Twitter for iPhone,982,2339,2016-03-07 00:57:27+00:00,11,10,River,None,Labrador_retriever,0.947164
708149363256774660,Sun Mar 06 21:31:22 +0000 2016,78,Twitter for iPhone,581,1981,2016-03-06 21:31:22+00:00,10,10,Jebberson,None,Walker_hound,0.178852
708130923141795840,Sun Mar 06 17:52:42 +0000 2016,116,Twitter for iPhone,1286,3182,2016-03-06 17:52:42+00:00,11,10,None,None,golden_retriever,0.714409
708119489313951744,Sun Mar 06 16:27:23 +0000 2016,102,Twitter for iPhone,929,2867,2016-03-06 16:27:23+00:00,9,10,Cooper,None,Labrador_retriever,0.516257
708109389455101952,Sun Mar 06 05:11:12 +0000 2016,66,Twitter for iPhone,841,3161,2016-03-06 05:11:12+00:00,10,10,Remington,None,dalmatian,0.8683040000000001
708026248782585858,Sun Mar 06 02:46:44 +0000 2016,83,Twitter for iPhone,7119,19490,2016-03-06 02:46:44+00:00,13,10,None,None,toy_poodle,0.757756
707995814724026368,Sun Mar 06 01:31:11 +0000 2016,106,Twitter for iPhone,434,1564,2016-03-06 01:31:11+00:00,12,10,Farfle,None,chow,0.703569
707983188426153984,Sat Mar 05 23:51:49 +0000 2016,115,Twitter for iPhone,847,2513,2016-03-05 23:51:49+00:00,12,10,None,None,Lakeland_terrier,0.424168
707969809498152960,Sat Mar 05 17:26:40 +0000 2016,71,Twitter for iPhone,2001,3577,2016-03-05 17:26:40+00:00,11,10,Rufus,None,Labrador_retriever,0.527659
707776935007539200,Sat Mar 05 17:16:20 +0000 2016,109,Twitter for iPhone,1446,4709,2016-03-05 17:16:20+00:00,11,10,Sadie,None,golden_retriever,0.181351
707741517457260545,Sat Mar 05 16:24:01 +0000 2016,96,Vine - Make a Scene,343,1354,2016-03-05 16:24:01+00:00,10,10,None,None,Bedlington_terrier,0.399163
707738799544082433,Sat Mar 05 04:36:02 +0000 2016,113,Twitter for iPhone,661,2856,2016-03-05 04:36:02+00:00,12,10,None,None,Labrador_retriever,1.00288e-05
707693576495472641,Sat Mar 05 04:17:02 +0000 2016,115,Twitter for iPhone,795,2914,2016-03-05 04:17:02+00:00,7,10,Jiminus,None,English_setter,0.0505118
707629649552134146,Fri Mar 04 23:32:15 +0000 2016,116,Twitter for iPhone,494,2177,2016-03-04 23:32:15+00:00,10,10,None,None,German_shepherd,0.299966
707610948723478529,Fri Mar 04 16:06:36 +0000 2016,44,Twitter for iPhone,466,1789,2016-03-04 16:06:36+00:00,12,10,Harper,None,German_shepherd,0.609283
707420581654872064,Fri Mar 04 03:13:11 +0000 2016,85,Twitter for iPhone,1026,2902,2016-03-04 03:13:11+00:00,4,10,Keurig,None,Pembroke,0.868511
707411934438625280,Thu Mar 03 19:32:29 +0000 2016,79,Twitter for iPhone,823,2733,2016-03-03 19:32:29+00:00,11,10,None,pupper,chow,0.194773
707387676719185920,Thu Mar 03 17:19:38 +0000 2016,66,Twitter for iPhone,1456,4056,2016-03-03 17:19:38+00:00,10,10,Clarkus,None,bluetick,0.360071
707377100785885184,Thu Mar 03 16:23:38 +0000 2016,115,Twitter for iPhone,1516,3503,2016-03-03 16:23:38+00:00,9,10,None,None,whippet,0.163794
707315916783140866,Thu Mar 03 03:51:44 +0000 2016,92,Twitter for iPhone,676,2765,2016-03-03 03:51:44+00:00,10,10,Finnegus,pupper,none,0.0
707297311098011648,Thu Mar 03 02:49:06 +0000 2016,40,Twitter for iPhone,712,2368,2016-03-03 02:49:06+00:00,10,10,Cassie,None,miniature_pinscher,0.456092
707059547140169728,Wed Mar 02 18:48:16 +0000 2016,70,Twitter for iPhone,472,1957,2016-03-02 18:48:16+00:00,11,10,Cupcake,None,French_bulldog,0.600985
707038192327901184,Wed Mar 02 16:23:36 +0000 2016,111,Twitter for iPhone,556,2008,2016-03-02 16:23:36+00:00,10,10,Kathmandu,None,chow,0.168909
707021089608753152,Wed Mar 02 03:30:25 +0000 2016,29,Twitter for iPhone,1014,3956,2016-03-02 03:30:25+00:00,12,10,Tucker,None,beagle,0.858513
707014260413456384,Wed Mar 02 02:43:09 +0000 2016,90,Twitter for iPhone,476,2069,2016-03-02 02:43:09+00:00,11,10,Ellie,None,none,0.0
706904523814649856,Wed Mar 02 01:56:53 +0000 2016,56,Twitter for iPhone,1363,4685,2016-03-02 01:56:53+00:00,13,10,None,None,none,0.0
706901761596989440,Wed Mar 02 00:05:17 +0000 2016,113,Twitter for iPhone,896,2440,2016-03-02 00:05:17+00:00,3,10,Elliot,None,golden_retriever,0.8723850000000001
706681918348251136,Tue Mar 01 20:11:59 +0000 2016,115,Twitter for iPhone,2618,6118,2016-03-01 20:11:59+00:00,12,10,Katie,None,pug,0.272205
706644897839910912,Tue Mar 01 02:53:32 +0000 2016,68,Twitter for iPhone,901,2653,2016-03-01 02:53:32+00:00,9,10,Shadow,None,Labrador_retriever,0.708974
706593038911545345,Tue Mar 01 02:19:31 +0000 2016,18,Twitter for iPhone,71,689,2016-03-01 02:19:31+00:00,10,10,None,None,none,0.0
706538006853918722,Tue Mar 01 01:36:14 +0000 2016,115,Twitter for iPhone,978,3141,2016-03-01 01:36:14+00:00,11,10,Oliver,None,Pekinese,0.596882
706516534877929472,Mon Feb 29 17:56:32 +0000 2016,97,Twitter for iPhone,3225,7317,2016-02-29 17:56:32+00:00,12,10,None,None,Airedale,0.602957
706346369204748288,Mon Feb 29 16:47:42 +0000 2016,115,Twitter for iPhone,313,1442,2016-02-29 16:47:42+00:00,12,10,Koda,None,French_bulldog,0.0324922
706310011488698368,Mon Feb 29 02:40:23 +0000 2016,63,Vine - Make a Scene,411,1383,2016-02-29 02:40:23+00:00,12,10,None,pupper,golden_retriever,0.981652
706291001778950144,Mon Feb 29 01:17:46 +0000 2016,116,Twitter for iPhone,520,1712,2016-02-29 01:17:46+00:00,11,10,None,None,none,0.0
706265994973601792,Sun Feb 28 21:25:30 +0000 2016,58,Twitter for iPhone,841,2689,2016-02-28 21:25:30+00:00,11,10,Kara,None,Pembroke,0.294808
706169069255446529,Sun Feb 28 02:50:28 +0000 2016,39,Twitter for iPhone,404,1699,2016-02-28 02:50:28+00:00,12,10,None,None,golden_retriever,0.790371
706166467411222528,Sun Feb 28 02:29:55 +0000 2016,104,Twitter for iPhone,1019,3006,2016-02-28 02:29:55+00:00,7,10,Dexter,None,golden_retriever,0.678555
706153300320784384,Sat Feb 27 17:24:05 +0000 2016,111,Twitter for iPhone,600,2355,2016-02-27 17:24:05+00:00,13,10,Layla,None,Italian_greyhound,0.914667
705975130514706432,Sat Feb 27 16:03:45 +0000 2016,116,Twitter for iPhone,1379,3533,2016-02-27 16:03:45+00:00,10,10,Adele,pupper,Labrador_retriever,0.787125
705970349788291072,Sat Feb 27 03:42:44 +0000 2016,111,Twitter for iPhone,1218,3489,2016-02-27 03:42:44+00:00,12,10,Lucy,None,golden_retriever,0.0878003
705898680587526145,Sat Feb 27 02:32:12 +0000 2016,52,Twitter for iPhone,623,2252,2016-02-27 02:32:12+00:00,10,10,Max,None,none,0.0
705786532653883392,Sat Feb 27 00:55:11 +0000 2016,87,Twitter for iPhone,1026,3212,2016-02-27 00:55:11+00:00,11,10,None,pupper,none,0.0
705591895322394625,Fri Feb 26 23:10:06 +0000 2016,110,Twitter for iPhone,344,1761,2016-02-26 23:10:06+00:00,11,10,None,None,bluetick,0.829259
705475953783398401,Fri Feb 26 17:20:56 +0000 2016,41,Twitter for iPhone,494,1822,2016-02-26 17:20:56+00:00,12,10,Zara,None,Labrador_retriever,0.128128
705442520700944385,Fri Feb 26 04:48:02 +0000 2016,115,Twitter for iPhone,2796,6795,2016-02-26 04:48:02+00:00,12,10,Cooper,None,schipperke,0.0455186
705428427625635840,Fri Feb 26 02:20:37 +0000 2016,101,Twitter for iPhone,11288,24287,2016-02-26 02:20:37+00:00,11,10,Ambrose,pupper,Old_English_sheepdog,0.128899
705239209544720384,Thu Feb 25 19:04:13 +0000 2016,113,Twitter for iPhone,650,2364,2016-02-25 19:04:13+00:00,11,10,Jimothy,None,Cardigan,0.0512653
705223444686888960,Thu Feb 25 16:53:11 +0000 2016,95,Vine - Make a Scene,411,1479,2016-02-25 16:53:11+00:00,9,10,Bode,None,Pembroke,0.987643
705102439679201280,Thu Feb 25 02:42:00 +0000 2016,64,Twitter for iPhone,962,2972,2016-02-25 02:42:00+00:00,10,10,Terrenth,None,Chesapeake_Bay_retriever,0.702954
705066031337840642,Thu Feb 25 01:47:04 +0000 2016,124,Twitter for iPhone,507,2019,2016-02-25 01:47:04+00:00,12,10,Reese,None,Labrador_retriever,0.436377
704871453724954624,Wed Feb 24 20:56:55 +0000 2016,108,Twitter for iPhone,3127,11306,2016-02-24 20:56:55+00:00,12,10,None,None,Pembroke,0.546145
704859558691414016,Wed Feb 24 17:04:07 +0000 2016,112,Twitter for iPhone,865,2636,2016-02-24 17:04:07+00:00,10,10,None,pupper,Chesapeake_Bay_retriever,0.848514
704847917308362754,Wed Feb 24 03:21:41 +0000 2016,79,Vine - Make a Scene,1385,2923,2016-02-24 03:21:41+00:00,12,10,None,None,Chesapeake_Bay_retriever,0.480048
704819833553219584,Wed Feb 24 02:36:23 +0000 2016,49,Twitter for iPhone,948,3017,2016-02-24 02:36:23+00:00,7,10,Chesterson,None,Old_English_sheepdog,0.0237914
704761120771465216,Tue Feb 23 23:39:59 +0000 2016,62,Twitter for iPhone,694,2277,2016-02-23 23:39:59+00:00,13,10,None,pupper,Labrador_retriever,0.778546
704499785726889984,Tue Feb 23 19:44:20 +0000 2016,88,Twitter for iPhone,1222,4380,2016-02-23 19:44:20+00:00,12,10,None,None,Shetland_sheepdog,0.1290339999999999
704491224099647488,Tue Feb 23 04:06:20 +0000 2016,59,Twitter for iPhone,888,3155,2016-02-23 04:06:20+00:00,13,10,None,None,Irish_terrier,0.2548559999999999
704480331685040129,Tue Feb 23 02:12:47 +0000 2016,116,Twitter for iPhone,927,3531,2016-02-23 02:12:47+00:00,11,10,Lucia,None,kuvasz,0.5113409999999999
704364645503647744,Mon Feb 22 21:59:57 +0000 2016,91,Twitter for iPhone,1254,3236,2016-02-22 21:59:57+00:00,12,10,Bisquick,None,kuvasz,0.223148
704347321748819968,Mon Feb 22 16:27:58 +0000 2016,108,Vine - Make a Scene,1504,3111,2016-02-22 16:27:58+00:00,10,10,Ralphson,pupper,golden_retriever,0.763333
704134088924532736,Mon Feb 22 02:57:08 +0000 2016,116,Twitter for iPhone,415,1924,2016-02-22 02:57:08+00:00,12,10,None,pupper,Labrador_retriever,0.967397
704113298707505153,Mon Feb 22 00:53:31 +0000 2016,115,Twitter for iPhone,837,2573,2016-02-22 00:53:31+00:00,8,10,Stanley,None,golden_retriever,0.985876
704054845121142784,Sun Feb 21 23:13:01 +0000 2016,112,Twitter for iPhone,549,2448,2016-02-21 23:13:01+00:00,60,50,None,None,Sussex_spaniel,0.3553949999999999
703774238772166656,Sun Feb 21 01:19:47 +0000 2016,79,Twitter for iPhone,4626,11257,2016-02-21 01:19:47+00:00,10,10,None,None,Labrador_retriever,0.324579
703769065844768768,Sat Feb 20 03:51:05 +0000 2016,114,Twitter for iPhone,510,2036,2016-02-20 03:51:05+00:00,10,10,None,None,none,0.0
703631701117943808,Sat Feb 20 02:06:50 +0000 2016,80,Twitter for iPhone,555,2392,2016-02-20 02:06:50+00:00,11,10,Bella,None,none,0.0
703611486317502464,Sat Feb 20 01:00:55 +0000 2016,110,Twitter for iPhone,449,2267,2016-02-20 01:00:55+00:00,10,10,Scooter,pupper,Old_English_sheepdog,0.3022
703425003149250560,Fri Feb 19 21:39:54 +0000 2016,113,Twitter for iPhone,855,2251,2016-02-19 21:39:54+00:00,9,10,None,None,Samoyed,0.988013
703407252292673536,Fri Feb 19 18:24:26 +0000 2016,115,Twitter for iPhone,8414,20972,2016-02-19 18:24:26+00:00,10,10,None,pupper,none,0.0
703382836347330562,Fri Feb 19 03:11:35 +0000 2016,78,Twitter for iPhone,721,2387,2016-02-19 03:11:35+00:00,12,10,Charlie,None,golden_retriever,0.760546
